feature	n_drugs_active	fraction_drugs_active
morgan_1690	85	0.0103759765625
morgan_1691	174	0.021240234375
morgan_1692	127	0.0155029296875
morgan_1693	218	0.026611328125
morgan_1694	88	0.0107421875
morgan_1695	61	0.0074462890625
morgan_1696	541	0.0660400390625
morgan_1697	640	0.078125
morgan_1698	67	0.0081787109375
morgan_1699	67	0.0081787109375
morgan_1700	119	0.0145263671875
morgan_1701	108	0.01318359375
morgan_1702	43	0.0052490234375
morgan_1703	33	0.0040283203125
morgan_1704	20	0.00244140625
morgan_1705	42	0.005126953125
morgan_1706	56	0.0068359375
morgan_1707	53	0.0064697265625
morgan_1708	222	0.027099609375
morgan_1709	30	0.003662109375
morgan_1710	41	0.0050048828125
morgan_1711	78	0.009521484375
morgan_1712	76	0.00927734375
morgan_1713	66	0.008056640625
morgan_1714	77	0.0093994140625
morgan_1715	57	0.0069580078125
morgan_1716	140	0.01708984375
morgan_1717	92	0.01123046875
morgan_1718	206	0.025146484375
morgan_1719	52	0.00634765625
morgan_1720	61	0.0074462890625
morgan_1721	111	0.0135498046875
morgan_1722	1534	0.187255859375
morgan_1723	68	0.00830078125
morgan_1724	322	0.039306640625
morgan_1725	28	0.00341796875
morgan_1726	132	0.01611328125
morgan_1727	93	0.0113525390625
morgan_1728	50	0.006103515625
morgan_1729	192	0.0234375
morgan_1730	137	0.0167236328125
morgan_1731	180	0.02197265625
morgan_1732	29	0.0035400390625
morgan_1733	257	0.0313720703125
morgan_1734	158	0.019287109375
morgan_1735	87	0.0106201171875
morgan_1736	90	0.010986328125
morgan_1737	436	0.05322265625
morgan_1738	793	0.0968017578125
morgan_1739	72	0.0087890625
morgan_1740	45	0.0054931640625
morgan_1741	121	0.0147705078125
morgan_1742	89	0.0108642578125
morgan_1743	15	0.0018310546875
morgan_1744	83	0.0101318359375
morgan_1745	562	0.068603515625
morgan_1746	113	0.0137939453125
morgan_1747	404	0.04931640625
morgan_1748	40	0.0048828125
morgan_1749	34	0.004150390625
morgan_1750	6031	0.7362060546875
morgan_1751	44	0.00537109375
morgan_1752	78	0.009521484375
morgan_1753	41	0.0050048828125
morgan_1754	1283	0.1566162109375
morgan_1755	72	0.0087890625
morgan_1756	60	0.00732421875
morgan_1757	49	0.0059814453125
morgan_1758	182	0.022216796875
morgan_1759	89	0.0108642578125
morgan_1760	87	0.0106201171875
morgan_1761	84	0.01025390625
morgan_1762	119	0.0145263671875
morgan_1763	82	0.010009765625
morgan_1764	275	0.0335693359375
morgan_1765	383	0.0467529296875
morgan_1766	85	0.0103759765625
morgan_1767	12	0.00146484375
morgan_1768	118	0.014404296875
morgan_1769	38	0.004638671875
morgan_1770	31	0.0037841796875
morgan_1771	158	0.019287109375
morgan_1772	88	0.0107421875
morgan_1773	152	0.0185546875
morgan_1774	78	0.009521484375
morgan_1775	118	0.014404296875
morgan_1776	98	0.011962890625
morgan_1777	62	0.007568359375
morgan_1778	223	0.0272216796875
morgan_1779	133	0.0162353515625
morgan_1780	59	0.0072021484375
morgan_1781	135	0.0164794921875
morgan_1782	63	0.0076904296875
morgan_1783	343	0.0418701171875
morgan_1784	44	0.00537109375
morgan_1785	67	0.0081787109375
morgan_1786	91	0.0111083984375
morgan_1787	24	0.0029296875
morgan_1788	60	0.00732421875
morgan_1789	41	0.0050048828125
morgan_1790	92	0.01123046875
morgan_1791	742	0.090576171875
morgan_1792	78	0.009521484375
morgan_1793	76	0.00927734375
morgan_1794	97	0.0118408203125
morgan_1795	170	0.020751953125
morgan_1796	103	0.0125732421875
morgan_1797	52	0.00634765625
morgan_1798	61	0.0074462890625
morgan_1799	102	0.012451171875
morgan_1800	130	0.015869140625
morgan_1801	62	0.007568359375
morgan_1802	58	0.007080078125
morgan_1803	208	0.025390625
morgan_1804	121	0.0147705078125
morgan_1805	50	0.006103515625
morgan_1806	38	0.004638671875
morgan_1807	57	0.0069580078125
morgan_1808	184	0.0224609375
morgan_1809	128	0.015625
morgan_1810	367	0.0447998046875
morgan_1811	74	0.009033203125
morgan_1812	55	0.0067138671875
morgan_1813	34	0.004150390625
morgan_1814	114	0.013916015625
morgan_1815	118	0.014404296875
morgan_1816	880	0.107421875
morgan_1817	62	0.007568359375
morgan_1818	73	0.0089111328125
morgan_1819	177	0.0216064453125
morgan_1820	75	0.0091552734375
morgan_1821	26	0.003173828125
morgan_1822	61	0.0074462890625
morgan_1823	268	0.03271484375
morgan_1824	58	0.007080078125
morgan_1825	439	0.0535888671875
morgan_1826	40	0.0048828125
morgan_1827	57	0.0069580078125
morgan_1828	135	0.0164794921875
morgan_1829	65	0.0079345703125
morgan_1830	11	0.0013427734375
morgan_1831	137	0.0167236328125
morgan_1832	221	0.0269775390625
morgan_1833	48	0.005859375
morgan_1834	33	0.0040283203125
morgan_1835	34	0.004150390625
morgan_1836	42	0.005126953125
morgan_1837	59	0.0072021484375
morgan_1838	134	0.016357421875
morgan_1839	116	0.01416015625
morgan_1840	595	0.0726318359375
morgan_1841	26	0.003173828125
morgan_1842	93	0.0113525390625
morgan_1843	69	0.0084228515625
morgan_1844	447	0.0545654296875
morgan_1845	59	0.0072021484375
morgan_1846	53	0.0064697265625
morgan_1847	178	0.021728515625
morgan_1848	37	0.0045166015625
morgan_1849	235	0.0286865234375
morgan_1850	37	0.0045166015625
morgan_1851	78	0.009521484375
morgan_1852	95	0.0115966796875
morgan_1853	294	0.035888671875
morgan_1854	222	0.027099609375
morgan_1855	1838	0.224365234375
morgan_1856	176	0.021484375
morgan_1857	54	0.006591796875
morgan_1858	81	0.0098876953125
morgan_1859	166	0.020263671875
morgan_1860	177	0.0216064453125
morgan_1861	51	0.0062255859375
morgan_1862	181	0.0220947265625
morgan_1863	171	0.0208740234375
morgan_1864	67	0.0081787109375
morgan_1865	62	0.007568359375
morgan_1866	1077	0.1314697265625
morgan_1867	41	0.0050048828125
morgan_1868	54	0.006591796875
morgan_1869	20	0.00244140625
morgan_1870	36	0.00439453125
morgan_1871	58	0.007080078125
morgan_1872	42	0.005126953125
morgan_1873	7230	0.882568359375
morgan_1874	41	0.0050048828125
morgan_1875	61	0.0074462890625
morgan_1876	205	0.0250244140625
morgan_1877	73	0.0089111328125
morgan_1878	49	0.0059814453125
morgan_1879	278	0.033935546875
morgan_1880	52	0.00634765625
morgan_1881	42	0.005126953125
morgan_1882	33	0.0040283203125
morgan_1883	38	0.004638671875
morgan_1884	144	0.017578125
morgan_1885	106	0.012939453125
morgan_1886	28	0.00341796875
morgan_1887	122	0.014892578125
morgan_1888	109	0.0133056640625
morgan_1889	34	0.004150390625
morgan_1890	11	0.0013427734375
morgan_1891	67	0.0081787109375
morgan_1892	89	0.0108642578125
morgan_1893	57	0.0069580078125
morgan_1894	31	0.0037841796875
morgan_1895	72	0.0087890625
morgan_1896	68	0.00830078125
morgan_1897	187	0.0228271484375
morgan_1898	140	0.01708984375
morgan_1899	29	0.0035400390625
morgan_1900	44	0.00537109375
morgan_1901	32	0.00390625
morgan_1902	42	0.005126953125
morgan_1903	37	0.0045166015625
morgan_1904	42	0.005126953125
morgan_1905	345	0.0421142578125
morgan_1906	75	0.0091552734375
morgan_1907	68	0.00830078125
morgan_1908	213	0.0260009765625
morgan_1909	61	0.0074462890625
morgan_1910	277	0.0338134765625
morgan_1911	930	0.113525390625
morgan_1912	122	0.014892578125
morgan_1913	16	0.001953125
morgan_1914	76	0.00927734375
morgan_1915	200	0.0244140625
morgan_1916	79	0.0096435546875
morgan_1917	4536	0.5537109375
morgan_1918	72	0.0087890625
morgan_1919	86	0.010498046875
morgan_1920	175	0.0213623046875
morgan_1921	590	0.072021484375
morgan_1922	293	0.0357666015625
morgan_1923	227	0.0277099609375
morgan_1924	22	0.002685546875
morgan_1925	28	0.00341796875
morgan_1926	74	0.009033203125
morgan_1927	57	0.0069580078125
morgan_1928	1290	0.157470703125
morgan_1929	93	0.0113525390625
morgan_1930	55	0.0067138671875
morgan_1931	21	0.0025634765625
morgan_1932	67	0.0081787109375
morgan_1933	35	0.0042724609375
morgan_1934	156	0.01904296875
morgan_1935	72	0.0087890625
morgan_1936	68	0.00830078125
morgan_1937	294	0.035888671875
morgan_1938	78	0.009521484375
morgan_1939	190	0.023193359375
morgan_1940	70	0.008544921875
morgan_1941	49	0.0059814453125
morgan_1942	107	0.0130615234375
morgan_1943	105	0.0128173828125
morgan_1944	70	0.008544921875
morgan_1945	49	0.0059814453125
morgan_1946	263	0.0321044921875
morgan_1947	38	0.004638671875
morgan_1948	142	0.017333984375
morgan_1949	61	0.0074462890625
morgan_1950	335	0.0408935546875
morgan_1951	594	0.072509765625
morgan_1952	55	0.0067138671875
morgan_1953	92	0.01123046875
morgan_1954	86	0.010498046875
morgan_1955	71	0.0086669921875
morgan_1956	316	0.03857421875
morgan_1957	91	0.0111083984375
morgan_1958	91	0.0111083984375
morgan_1959	101	0.0123291015625
morgan_1960	79	0.0096435546875
morgan_1961	47	0.0057373046875
morgan_1962	101	0.0123291015625
morgan_1963	249	0.0303955078125
morgan_1964	169	0.0206298828125
morgan_1965	57	0.0069580078125
morgan_1966	62	0.007568359375
morgan_1967	28	0.00341796875
morgan_1968	42	0.005126953125
morgan_1969	94	0.011474609375
morgan_1970	1030	0.125732421875
morgan_1971	147	0.0179443359375
morgan_1972	228	0.02783203125
morgan_1973	68	0.00830078125
morgan_1974	73	0.0089111328125
morgan_1975	91	0.0111083984375
morgan_1976	80	0.009765625
morgan_1977	243	0.0296630859375
morgan_1978	290	0.035400390625
morgan_1979	85	0.0103759765625
morgan_1980	393	0.0479736328125
morgan_1981	114	0.013916015625
morgan_1982	210	0.025634765625
morgan_1983	55	0.0067138671875
morgan_1984	326	0.039794921875
morgan_1985	278	0.033935546875
morgan_1986	39	0.0047607421875
morgan_1987	44	0.00537109375
morgan_1988	69	0.0084228515625
morgan_1989	202	0.024658203125
morgan_1990	199	0.0242919921875
morgan_1991	671	0.0819091796875
morgan_1992	111	0.0135498046875
morgan_1993	180	0.02197265625
morgan_1994	57	0.0069580078125
morgan_1995	102	0.012451171875
morgan_1996	45	0.0054931640625
morgan_1997	138	0.016845703125
morgan_1998	261	0.0318603515625
morgan_1999	141	0.0172119140625
morgan_2000	238	0.029052734375
morgan_2001	67	0.0081787109375
morgan_2002	56	0.0068359375
morgan_2003	25	0.0030517578125
morgan_2004	315	0.0384521484375
morgan_2005	57	0.0069580078125
morgan_2006	65	0.0079345703125
morgan_2007	48	0.005859375
morgan_2008	70	0.008544921875
morgan_2009	346	0.042236328125
morgan_2010	34	0.004150390625
morgan_2011	33	0.0040283203125
morgan_2012	46	0.005615234375
morgan_2013	50	0.006103515625
morgan_2014	43	0.0052490234375
morgan_2015	38	0.004638671875
morgan_2016	70	0.008544921875
morgan_2017	195	0.0238037109375
morgan_2018	126	0.015380859375
morgan_2019	50	0.006103515625
morgan_2020	121	0.0147705078125
morgan_2021	313	0.0382080078125
morgan_2022	114	0.013916015625
morgan_2023	64	0.0078125
morgan_2024	44	0.00537109375
morgan_2025	55	0.0067138671875
morgan_2026	118	0.014404296875
morgan_2027	42	0.005126953125
morgan_2028	136	0.0166015625
morgan_2029	85	0.0103759765625
morgan_2030	94	0.011474609375
morgan_2031	36	0.00439453125
morgan_2032	61	0.0074462890625
morgan_2033	299	0.0364990234375
morgan_2034	193	0.0235595703125
morgan_2035	59	0.0072021484375
morgan_2036	74	0.009033203125
morgan_2037	39	0.0047607421875
morgan_2038	223	0.0272216796875
morgan_2039	57	0.0069580078125
morgan_2040	31	0.0037841796875
morgan_2041	93	0.0113525390625
morgan_2042	136	0.0166015625
morgan_2043	75	0.0091552734375
morgan_2044	180	0.02197265625
morgan_2045	92	0.01123046875
morgan_2046	68	0.00830078125
morgan_2047	52	0.00634765625
