run_name	holdout	context_config	context_label	modalities	seed	best_epoch	best_validation_macro_f1	n_train	n_validation	n_test	n_train_contexts	n_validation_contexts	n_test_contexts	total_parameters	trainable_parameters	validation_loss	validation_accuracy	validation_balanced_accuracy	validation_macro_f1	validation_weighted_f1	validation_macro_ovr_auroc	validation_macro_auprc	validation_antagonism_precision	validation_antagonism_recall	validation_antagonism_f1	validation_antagonism_support	validation_antagonism_auroc	validation_antagonism_auprc	validation_no_interaction_precision	validation_no_interaction_recall	validation_no_interaction_f1	validation_no_interaction_support	validation_no_interaction_auroc	validation_no_interaction_auprc	validation_synergy_precision	validation_synergy_recall	validation_synergy_f1	validation_synergy_support	validation_synergy_auroc	validation_synergy_auprc	test_loss	test_accuracy	test_balanced_accuracy	test_macro_f1	test_weighted_f1	test_macro_ovr_auroc	test_macro_auprc	test_antagonism_precision	test_antagonism_recall	test_antagonism_f1	test_antagonism_support	test_antagonism_auroc	test_antagonism_auprc	test_no_interaction_precision	test_no_interaction_recall	test_no_interaction_f1	test_no_interaction_support	test_no_interaction_auroc	test_no_interaction_auprc	test_synergy_precision	test_synergy_recall	test_synergy_f1	test_synergy_support	test_synergy_auroc	test_synergy_auprc	experiment_family	selected_k	nmf_relative_reconstruction_error
unseen_both__context-expression_pathways__seed43__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways	Expression + pathways	expression+pathways	43	11	0.4220418000888521	125180.0	3899.0	16188.0	109.0	23.0	23.0	8522403	8522403	1.725494413627787	0.5691202872531418	0.4560421270096919	0.4220418000888521	0.6050484077621209	0.626060036247084	0.4165483981363018	0.2358974358974359	0.4389312977099237	0.3068712474983322	524	0.6172185467910658	0.21703392880701	0.8219360568383659	0.6380558428128231	0.7184164564331458	2901	0.655637714588087	0.839322540806078	0.2053571428571428	0.2911392405063291	0.2408376963350785	474	0.6053238473620992	0.1932887247958172	1.841397330234868	0.628304917222634	0.4084006776704209	0.4007635851570344	0.6458329699455476	0.6103311290391732	0.4034261895125362	0.1681971967133881	0.2191435768261964	0.1903199343724364	1588	0.511746144025396	0.1288076495481822	0.8164942985945373	0.750609458800585	0.7821668995300394	12306	0.6763766337745216	0.8645206733490487	0.2088382038488952	0.2554489973844812	0.2298039215686274	2294	0.642870609317602	0.2169502456403777	original_context		
unseen_both__context-expression_regulons__seed43__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons	Expression + regulons	expression+regulons	43	7	0.4619516430241733	125180.0	3899.0	16188.0	109.0	23.0	23.0	8729059	8729059	1.4121116798148456	0.5914337009489613	0.5136156142136618	0.4619516430241733	0.6309039553695927	0.6796904069079465	0.452924983630318	0.2806122448979591	0.5248091603053435	0.3656914893617021	524	0.6560081990387333	0.2614276119922251	0.8670411985018727	0.6384005515339538	0.7353583482231487	2901	0.7242148896206753	0.8778750089640361	0.2286079182630906	0.3776371308016877	0.284805091487669	474	0.6588481320644308	0.2194723299346927	1.6050534064250723	0.6307758833703978	0.4236711703440314	0.411837393345926	0.6491064557637825	0.628547997042773	0.4044958698140546	0.1887192536047497	0.2802267002518891	0.2255448555499239	1588	0.5524440581760464	0.1522841404422718	0.8194679241925438	0.7484154071184788	0.782331705245275	12306	0.6503058534922586	0.8439992332256322	0.2145889617908143	0.2423714036617262	0.2276356192425793	2294	0.6828940794600141	0.2172042357742598	original_context		
unseen_both__context-pathways_regulons__seed43__druggroup-scaffold__drugtest-any	unseen_both	pathways_regulons	Pathways + regulons	pathways+regulons	43	8	0.4475428034756232	125180.0	3899.0	16188.0	109.0	23.0	23.0	8478627	8478627	1.6367700732833577	0.6281097717363426	0.4645575410364868	0.4475428034756232	0.6513356407418212	0.6241684244490273	0.4105778670025169	0.3039215686274509	0.2958015267175573	0.299806576402321	524	0.5526197342380548	0.2097324178432764	0.8316987053746567	0.7307824887969666	0.7779816513761468	2901	0.6886095527836092	0.8405469184821697	0.2071428571428571	0.3670886075949367	0.2648401826484018	474	0.631275986325418	0.1814542646821047	1.8294039109562072	0.6140968618729924	0.4156858064645497	0.403095111063222	0.6398097490604725	0.5979535084024351	0.3897137040495039	0.1796028880866426	0.2506297229219144	0.2092534174553102	1588	0.5604955833132051	0.1427564306823063	0.8260789035006483	0.724849666829189	0.7721606648199446	12306	0.63269583293875	0.8210023883453323	0.1962822936357908	0.2715780296425458	0.2278712509144111	2294	0.60066910895535	0.205382293120873	original_context		
unseen_both__context-expression_pathways_regulons__seed43__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	43	10	0.4125198102529947	125180.0	3899.0	16188.0	109.0	23.0	23.0	8752995	8752995	1.7531075367838274	0.601179789689664	0.4267044137538546	0.4125198102529947	0.6261815063919536	0.6108706032511225	0.4004296163791098	0.2289562289562289	0.2595419847328244	0.2432915921288014	524	0.5397099236641222	0.1899952522054476	0.8152689873417721	0.7104446742502585	0.7592558482225088	2901	0.6590967180828393	0.8348518146087469	0.1891891891891892	0.310126582278481	0.2350119904076738	474	0.6338051680064061	0.176441782323135	1.6352392108404463	0.6643192488262911	0.4275587864530836	0.4241098601961376	0.6704459775061563	0.6344239111326336	0.4127604384019023	0.1763019589106545	0.232367758186398	0.2004889975550122	1588	0.5410695800697009	0.1336682280683213	0.8169166666666666	0.7966032829514058	0.8066321072986093	12306	0.6763756708652024	0.8620117539102485	0.2778042959427207	0.2537053182214472	0.2652084757347915	2294	0.6858264824629976	0.242601333227137	original_context		
unseen_both__context-expression__seed44__druggroup-scaffold__drugtest-any	unseen_both	expression	Expression only	expression	44	5	0.4402124306795676	125180.0	3899.0	16188.0	109.0	23.0	23.0	8498467	8498467	1.2205088502109036	0.6683765067966145	0.4484475988839773	0.4402124306795676	0.6644439611143265	0.6692914457909103	0.4311145885093956	0.2841530054644808	0.3969465648854962	0.3312101910828025	524	0.7057732541702008	0.2305755668509686	0.8025499655410062	0.8028266115132713	0.8026882646906772	2901	0.6972977323139902	0.8623460180041591	0.260377358490566	0.1455696202531645	0.1867388362652232	474	0.6048033508885398	0.2004221806730591	1.6351352526518868	0.6255250803063998	0.3857975945300482	0.3778400183437598	0.6421115986607171	0.5733625808279316	0.3745957168197175	0.1379821958456973	0.234256926952141	0.1736694677871148	1588	0.4952805717539077	0.113776118007855	0.820885079587196	0.7627173736388754	0.7907329401853412	12306	0.6445821007047408	0.8359907559714841	0.1788143828960155	0.1604184829991281	0.1691176470588235	2294	0.5802250700251462	0.1740202764798133	original_context		
unseen_both__context-pathways__seed44__druggroup-scaffold__drugtest-any	unseen_both	pathways	Pathways only	pathways	44	2	0.4150837404568748	125180.0	3899.0	16188.0	109.0	23.0	23.0	8248035	8248035	1.1417406857028989	0.5129520389843549	0.4763406015500823	0.4150837404568748	0.569787104211928	0.6720167181124213	0.4364378517014388	0.2986348122866894	0.3339694656488549	0.3153153153153153	524	0.6542233531241165	0.239631819317014	0.8725544997205142	0.5380903136849362	0.6656716417910448	2901	0.7168183315959737	0.8790469216923027	0.1732283464566929	0.5569620253164557	0.2642642642642642	474	0.6450084696171733	0.1906348140949998	1.0918338920912802	0.5894489745490487	0.4555141577721751	0.4235859201960525	0.6287679133796673	0.6693834194095182	0.41191716866447	0.2112211221122112	0.2821158690176322	0.241574548395794	1588	0.6478110658707429	0.1626508341469251	0.8488396403930587	0.6598407281001137	0.7425018288222385	12306	0.6864788712994663	0.8445665575711341	0.2163963563652521	0.4245858761987794	0.2866813833701251	2294	0.6738603210583456	0.228534114275351	original_context		
unseen_both__context-regulons__seed44__druggroup-scaffold__drugtest-any	unseen_both	regulons	Regulons only	regulons	44	4	0.4082649776258464	125180.0	3899.0	16188.0	109.0	23.0	23.0	8454691	8454691	1.4550256976166516	0.6050269299820467	0.4202224919537154	0.4082649776258464	0.6267406068052468	0.6001285650337611	0.3922178505240175	0.1826625386996904	0.2251908396946564	0.2017094017094017	524	0.5101526717557252	0.1623252927634284	0.811167119038387	0.7211306446053085	0.7635036496350365	2901	0.6641804809204759	0.8318046268342514	0.2210682492581602	0.3143459915611814	0.259581881533101	474	0.6260525424250822	0.1825236319743726	1.5390822460600144	0.6216333086236718	0.4082718683330976	0.3945246464916761	0.6431922672235764	0.6264552245678974	0.3991399049862973	0.1503931847968545	0.2890428211586902	0.1978448275862069	1588	0.5510934534695145	0.1191423594148393	0.8246513720197931	0.7448399154883797	0.7827163656547543	12306	0.6658826700855809	0.8594002418063837	0.2167243938644235	0.1909328683522232	0.2030127462340672	2294	0.6623895501485968	0.2188771137376688	original_context		
unseen_both__context-expression_pathways__seed44__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways	Expression + pathways	expression+pathways	44	3	0.4182864803096399	125180.0	3899.0	16188.0	109.0	23.0	23.0	8522403	8522403	1.3294930744856008	0.5385996409335727	0.4692821556074034	0.4182864803096399	0.5878669795856006	0.6374581445707941	0.417487344041273	0.2239776951672862	0.4599236641221374	0.30125	524	0.6288272547356517	0.2074874527773624	0.8592554818969913	0.5808341951051361	0.693130399012752	2901	0.6928773092548419	0.8573601758788845	0.2018561484918793	0.3670886075949367	0.2604790419161676	474	0.5906698697218886	0.1876144034675721	1.4780040386137268	0.5711020509019027	0.4061169794140791	0.3841739287829331	0.6118557424768675	0.5665228015583125	0.3723529612202086	0.144059405940594	0.183249370277078	0.1613082039911308	1588	0.4622820554846278	0.1117655038725823	0.8378574388727725	0.6571591093775394	0.7365880316968758	12306	0.6294520949683131	0.8131414132732708	0.1919840566873339	0.3779424585876199	0.2546255506607929	2294	0.6078342542219966	0.1921519665147728	original_context		
unseen_both__context-expression_regulons__seed44__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons	Expression + regulons	expression+regulons	44	3	0.4332673454604188	125180.0	3899.0	16188.0	109.0	23.0	23.0	8729059	8729059	1.4036595448679603	0.5816876122082585	0.4675509510677604	0.4332673454604188	0.6238837406917203	0.6230886334408617	0.4117047540427164	0.2565789473684211	0.3721374045801526	0.3037383177570093	524	0.5635125812835736	0.1988911350233203	0.8597367226509306	0.6528783178214409	0.7421630094043887	2901	0.7006740126236617	0.8589441044078898	0.1912393162393162	0.3776371308016877	0.2539007092198581	474	0.60507930641535	0.1772790226969392	1.417980568627531	0.5756733382752657	0.4397926841365479	0.4074844492759455	0.6170704582604135	0.6108073689287242	0.3901451814831261	0.1857523302263648	0.3513853904282116	0.2430313588850174	1588	0.5726020927504227	0.1574903020184592	0.8394945697577276	0.6532585730537949	0.7347591627821954	12306	0.6391934403602855	0.8186311452354349	0.200110864745011	0.3147340889276373	0.2446628261606235	2294	0.6206265736754646	0.1943140971954841	original_context		
unseen_both__context-pathways_regulons__seed44__druggroup-scaffold__drugtest-any	unseen_both	pathways_regulons	Pathways + regulons	pathways+regulons	44	13	0.443671458865457	125180.0	3899.0	16188.0	109.0	23.0	23.0	8478627	8478627	1.6815588920658813	0.6268273916388818	0.4619448822002052	0.443671458865457	0.6403420363465506	0.641621875432765	0.4238398083763872	0.2535787321063394	0.2366412213740458	0.244817374136229	524	0.5764874187164264	0.2108015764255809	0.7989457831325302	0.7314719062392279	0.7637214324275688	2901	0.6449386190512704	0.8288643338985282	0.2625994694960212	0.4177215189873418	0.3224755700325732	474	0.7034395885305985	0.2318535148050524	2.1040185898181565	0.6559179639238942	0.3984803393571705	0.3983377762391011	0.6557994536034155	0.5902926094714825	0.385310270633768	0.1716507177033492	0.1807304785894206	0.1760736196319018	1588	0.5667884993616508	0.1312394391497395	0.7985226073544931	0.7993661628473915	0.7989441624365482	12306	0.6060923230756696	0.8223696065935738	0.2248520710059171	0.2153443766346992	0.2199955466488532	2294	0.5979970059771273	0.2023217661579908	original_context		
unseen_both__context-expression_pathways_regulons__seed44__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	44	5	0.4286883812162774	125180.0	3899.0	16188.0	109.0	23.0	23.0	8752995	8752995	1.3813796346999034	0.604001025904078	0.4482135989861009	0.4286883812162774	0.6327990365866819	0.642551123923268	0.4186982501360043	0.2156177156177156	0.3530534351145038	0.2677279305354558	524	0.5746191687871077	0.1952533061031511	0.8304045770331018	0.7004481213374698	0.7599102468212415	2901	0.6962193950120166	0.8590201417663123	0.2323232323232323	0.2911392405063291	0.2584269662921348	474	0.6568148079706797	0.2018213025385498	1.5409871986361825	0.62039782554979	0.4039793839027106	0.3945230204632594	0.6432563875394648	0.5882729614846477	0.3873933657874729	0.1460897181421198	0.2317380352644836	0.1792062332602873	1588	0.4794604870432352	0.1182572384993916	0.8257644291659128	0.7417519908987485	0.7815068493150685	12306	0.6580911846656607	0.8510159227740147	0.2091778202676864	0.2384481255448997	0.2228559788144224	2294	0.6272672127450473	0.1929069360890124	original_context		
unseen_both__context-expression__seed45__druggroup-scaffold__drugtest-any	unseen_both	expression	Expression only	expression	45	6	0.4297758855327293	125180.0	3899.0	16188.0	109.0	23.0	23.0	8498467	8498467	1.6083991832383384	0.599640933572711	0.4515660903168381	0.4297758855327293	0.6286224465614573	0.6170184854115701	0.3978994652502723	0.2889344262295082	0.2690839694656488	0.2786561264822134	524	0.5539915182357931	0.2065217291642522	0.8224948875255623	0.6932092381937263	0.7523381967826412	2901	0.6501225477497566	0.8091538765628421	0.1925465838509316	0.3924050632911392	0.2583333333333333	474	0.6469413902491608	0.1780227900237227	1.6221538947958225	0.603409933283914	0.3992604749546538	0.389804903129119	0.6293916357108639	0.5745972704625011	0.3824071770933893	0.1243279569892473	0.2329974811083123	0.1621384750219106	1588	0.4552785229978262	0.1061727456498932	0.8102578218185155	0.7176174223955794	0.7611290670114199	12306	0.6168970343481477	0.8228606520800374	0.245136186770428	0.2471665213600697	0.2461471673540264	2294	0.6516162540415293	0.2181881335502372	original_context		
unseen_both__context-pathways__seed45__druggroup-scaffold__drugtest-any	unseen_both	pathways	Pathways only	pathways	45	1	0.4318705102010838	125180.0	3899.0	16188.0	109.0	23.0	23.0	8248035	8248035	1.0543638769557275	0.5593741985124391	0.4790698620222487	0.4318705102010838	0.605118518680534	0.6992993779069706	0.4368978278439457	0.2624309392265193	0.3625954198473282	0.3044871794871794	524	0.700190556969183	0.2299707406949983	0.8563829787234043	0.6104791451223716	0.7128194807808412	2901	0.7127816474037354	0.8650655662946827	0.1987353206865402	0.4641350210970464	0.2783048703352309	474	0.6849259293479936	0.2156571765421561	1.0780167861546828	0.6159500864838152	0.4672133433220314	0.4379354299436084	0.6474406599626461	0.6824020019231433	0.41540984475198	0.2131637995512341	0.3589420654911839	0.2674800563115908	1588	0.6961511205617474	0.1784394577164247	0.8423780189693948	0.700065008938729	0.7646562818976612	12306	0.6766882082041047	0.8346026421975354	0.2391238211134773	0.3426329555361813	0.2816699516215732	2294	0.6743666770035776	0.23318743434198	original_context		
unseen_both__context-regulons__seed45__druggroup-scaffold__drugtest-any	unseen_both	regulons	Regulons only	regulons	45	4	0.4314983283239229	125180.0	3899.0	16188.0	109.0	23.0	23.0	8454691	8454691	1.4555740528578758	0.6188766350346243	0.4761779094037265	0.4314983283239229	0.6380402967326305	0.622780531687027	0.4061755431897564	0.2328358208955223	0.148854961832061	0.1816065192083818	524	0.4469923664122137	0.1533563248026479	0.8344103392568659	0.7121682178559118	0.7684582480937325	2901	0.6859480767809317	0.8525673122900471	0.2472426470588235	0.5675105485232067	0.3444302176696543	474	0.7354011518679356	0.2126029924765742	1.4411393155101968	0.6231158883123301	0.443853557325981	0.4252783897563192	0.6515604714920494	0.6213523333086308	0.4069254411578666	0.1997971602434077	0.2481108312342569	0.2213483146067415	1588	0.505824591974052	0.1484021062258145	0.8433929931454683	0.719892735251097	0.7767645769399386	12306	0.6835603768843822	0.8569675898705325	0.224676724137931	0.3635571054925893	0.2777222777222777	2294	0.6746720310674582	0.2154066273772528	original_context		
unseen_both__context-expression_pathways__seed45__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways	Expression + pathways	expression+pathways	45	3	0.4167860968036684	125180.0	3899.0	16188.0	109.0	23.0	23.0	8522403	8522403	1.3430292010765927	0.5547576301615799	0.4590412050218377	0.4167860968036684	0.5961584128828029	0.642912079047602	0.4213467034432693	0.2271517302573203	0.4885496183206106	0.310115081768625	524	0.6212465366129488	0.2197875022119904	0.8369462770970783	0.6122026887280249	0.7071471232331276	2901	0.6763689391882697	0.8480908842619372	0.2015384615384615	0.2763713080168776	0.2330960854092526	474	0.6311207613415875	0.1961617238558803	1.5100512998852873	0.5618977020014826	0.4113674356525687	0.3828599599015674	0.6023014532415483	0.5771812161762996	0.3693416198726791	0.141025641025641	0.3602015113350126	0.2026931254429482	1588	0.5580237051861564	0.1257730460144681	0.8176530612244898	0.6511457825450999	0.7249615489007509	12306	0.5958271864132993	0.7894507573223969	0.2191252144082332	0.2227550130775937	0.220925205361003	2294	0.577692756929443	0.1928010562811722	original_context		
unseen_both__context-expression_regulons__seed45__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons	Expression + regulons	expression+regulons	45	10	0.4127109347727982	125180.0	3899.0	16188.0	109.0	23.0	23.0	8729059	8729059	1.63095411122472	0.6070787381379841	0.4241084424303072	0.4127109347727982	0.6238263050153368	0.6268728474545355	0.4138256205386802	0.2185592185592185	0.3416030534351145	0.2665673864482502	524	0.5792830081990388	0.2028117934203787	0.7936145952109465	0.7197518097207859	0.754880694143167	2901	0.6529287461513859	0.8359954735668584	0.22271714922049	0.2109704641350211	0.2166847237269772	474	0.6484067880131817	0.2026695946288036	1.8612741480823325	0.6490610328638498	0.3961287461016105	0.3909265843692107	0.6522401351954847	0.6074091447230496	0.393950338380777	0.1709323583180987	0.2355163727959697	0.198093220338983	1588	0.54846360546565	0.1500263482567911	0.8060070962950738	0.7937591418820088	0.7998362333674514	12306	0.6466308682101183	0.8418762700865521	0.1940457203615098	0.1591107236268526	0.1748502994011976	2294	0.6271329604933806	0.1899483967989878	original_context		
unseen_both__context-pathways_regulons__seed45__druggroup-scaffold__drugtest-any	unseen_both	pathways_regulons	Pathways + regulons	pathways+regulons	45	3	0.4300447667623805	125180.0	3899.0	16188.0	109.0	23.0	23.0	8478627	8478627	1.349033535489916	0.5901513208515003	0.4683916108909036	0.4300447667623805	0.6221130829578132	0.639891146754009	0.4151810172122747	0.2220248667850799	0.2385496183206107	0.2299908003679852	524	0.5341781170483461	0.1779374752315481	0.8351269909599656	0.6687349189934505	0.7427258805513017	2901	0.677317060871139	0.8443729617620137	0.2329713721618953	0.4978902953586498	0.3174176193678547	474	0.7081782623425421	0.2232326146432623	1.4845424421869855	0.5591796392389424	0.4225440608554938	0.3925885666777107	0.6054272128334931	0.602778377607908	0.3926329686221453	0.1466708542713568	0.294080604534005	0.1957250628667225	1588	0.5132691677305822	0.1270086093914601	0.8399139322216246	0.6344059808223631	0.7228369056988102	12306	0.6552425430418374	0.8358835685315431	0.2097600431383122	0.3391455972101133	0.2592037314675995	2294	0.6398234220513042	0.2150067279434326	original_context		
unseen_both__context-expression_pathways_regulons__seed45__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	45	3	0.4137744489542649	125180.0	3899.0	16188.0	109.0	23.0	23.0	8752995	8752995	1.2857562479345457	0.5293665042318543	0.4673288533745753	0.4137744489542649	0.5825089275434938	0.6575333821915369	0.424854829175929	0.218568665377176	0.4312977099236641	0.2901155327342747	524	0.6214124964659316	0.2103403636678082	0.8709677419354839	0.5677352637021716	0.6873956594323873	2901	0.7098201919177893	0.8724299267034363	0.1960985626283367	0.4029535864978903	0.2638121546961326	474	0.6413674581908897	0.1917941971565424	1.3008720473592772	0.5514578700271806	0.4542558848845179	0.3987735782218225	0.596579759967343	0.6444465211601081	0.4046788402430053	0.185891544117647	0.5094458438287154	0.2723905723905724	1588	0.6600310979607329	0.1769751465896526	0.8382597143806044	0.6153096050706972	0.7096864895262196	12306	0.6578635612757393	0.832095302650948	0.1947912950410274	0.2380122057541412	0.2142436727486757	2294	0.6154449042438521	0.2049660714884153	original_context		
unseen_both__context-expression__seed46__druggroup-scaffold__drugtest-any	unseen_both	expression	Expression only	expression	46	8	0.4181972480635095	125180.0	3899.0	16188.0	109.0	23.0	23.0	8498467	8498467	1.4768619870307904	0.5960502692998204	0.4398310771827219	0.4181972480635095	0.6237668234213829	0.6462756474354638	0.4214335293932786	0.2459584295612009	0.4064885496183206	0.3064748201438849	524	0.6452762227876732	0.2122536982723299	0.8211215718379042	0.6914856945880731	0.750748502994012	2901	0.6936009212496002	0.8613934752425136	0.1779661016949152	0.2215189873417721	0.1973684210526315	474	0.5999497982691182	0.1906534146649923	1.7481666314975992	0.6386212008895478	0.3966435332382207	0.38339624836182	0.6469979956141364	0.6033276318019545	0.3906681245552872	0.1573072898500174	0.2840050377833753	0.2024691358024691	1588	0.5535379645284841	0.1379327479045397	0.8144942294636796	0.7799447424020803	0.7968451639684516	12306	0.6634371106758761	0.8533741783473583	0.188028627195836	0.1259808195292066	0.1508744453145392	2294	0.5930078202015033	0.1806974474139639	original_context		
unseen_both__context-pathways__seed46__druggroup-scaffold__drugtest-any	unseen_both	pathways	Pathways only	pathways	46	2	0.4380106105933818	125180.0	3899.0	16188.0	109.0	23.0	23.0	8248035	8248035	1.1356513696806527	0.5521928699666581	0.4949523521548825	0.4380106105933818	0.6013366873129147	0.6878963286166938	0.4500661992615555	0.2714987714987715	0.4217557251908397	0.3303437967115097	524	0.6426010743567997	0.2309649790970702	0.8718079673135853	0.5884177869700103	0.7026137065239761	2901	0.733633416436458	0.8882240076736094	0.1996450754214729	0.4746835443037974	0.2810743285446596	474	0.6874544950568235	0.231009611013987	1.1119378930938548	0.6268223375339758	0.482264471152354	0.451183198651232	0.6583261790314591	0.6967947771888472	0.4353227552274838	0.2202521670606777	0.3520151133501259	0.2709646146388754	1588	0.6631054397708844	0.183829838529144	0.8538333169726121	0.7068096863318706	0.7733961676966167	12306	0.7119350328431623	0.861383550132498	0.2570025989026855	0.3879686137750653	0.3091888136182039	2294	0.7153438589524949	0.2607548770208096	original_context		
unseen_both__context-regulons__seed46__druggroup-scaffold__drugtest-any	unseen_both	regulons	Regulons only	regulons	46	8	0.4106448371003603	125180.0	3899.0	16188.0	109.0	23.0	23.0	8454691	8454691	1.7687414397212535	0.6234932033854834	0.413100585165454	0.4106448371003603	0.6355212224832875	0.5774912960109877	0.395598159273191	0.2813141683778234	0.2614503816793893	0.2710187932739861	524	0.5380882103477524	0.2177893804659642	0.7965052784856207	0.7542226818338504	0.7747875354107648	2901	0.6322919883199699	0.826678699832412	0.1593984962406015	0.2236286919831223	0.1861281826163301	474	0.5620936893652406	0.1423263975211968	1.64200175447702	0.6390536199654064	0.4401202419847848	0.4269806174864211	0.6531562028520421	0.6194733015962129	0.4185706152247265	0.2298494242692648	0.3268261964735516	0.2698907956318253	1588	0.6098973465373865	0.2187598919001654	0.8115485564304462	0.7537786445636275	0.78159757330637	12306	0.6336280756893615	0.8343675462473952	0.22	0.2397558849171752	0.229453483521068	2294	0.6148944825618906	0.202584407526619	original_context		
unseen_both__context-expression_pathways__seed46__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways	Expression + pathways	expression+pathways	46	6	0.4429900685723719	125180.0	3899.0	16188.0	109.0	23.0	23.0	8522403	8522403	1.4775186820530408	0.5955373172608361	0.4750306567817524	0.4429900685723719	0.6312254936022117	0.646636268435942	0.4371371015949594	0.2802547770700637	0.3358778625954198	0.3055555555555556	524	0.6182007350862313	0.2365557530440159	0.8447528187337381	0.6714925887624957	0.7482235452275783	2901	0.7159610499869093	0.8701477837091854	0.205181347150259	0.4177215189873418	0.2751911049339819	474	0.6057470202346853	0.2047077680316767	1.6385321334935954	0.6447986162589573	0.4055248001313824	0.3993473867789095	0.6542655909968897	0.5821680096656333	0.3865882011680993	0.1707717569786535	0.1309823677581864	0.1482537419814683	1588	0.4888390454090611	0.1109609486151615	0.8157262905162065	0.773037542662116	0.7938084112149533	12306	0.6227556677051853	0.8238660133178254	0.2167472793228536	0.3125544899738448	0.255980007140307	2294	0.6349093158826533	0.2249376415713109	original_context		
unseen_both__context-expression_regulons__seed46__druggroup-scaffold__drugtest-any	unseen_both	expression_regulons	Expression + regulons	expression+regulons	46	2	0.4199690126314204	125180.0	3899.0	16188.0	109.0	23.0	23.0	8729059	8729059	1.2189181501298538	0.5678379071556809	0.4523870093564541	0.4199690126314204	0.607900090056598	0.6217455885734854	0.4081259121619711	0.2328605200945626	0.3759541984732824	0.2875912408759124	524	0.5864614079728584	0.2030131758566902	0.8359621451104101	0.6394346776973457	0.724609375	2901	0.6701702266995211	0.8390724507742202	0.1942446043165467	0.3417721518987341	0.2477064220183486	474	0.6086051310480767	0.1822921098550028	1.216228083530885	0.6350382999752904	0.4535969984002972	0.4320265869732449	0.6600975588910996	0.6351382525715782	0.3992749733342687	0.232247940368772	0.3727959697732997	0.2861977278220933	1588	0.6232639056623305	0.1917846804470861	0.8467464958693028	0.7412644238582805	0.790502188136401	12306	0.6478039743537894	0.8087066037559749	0.1974877878576413	0.2467306015693112	0.2193798449612403	2294	0.6343468776986148	0.1973336357997449	original_context		
unseen_both__context-pathways_regulons__seed46__druggroup-scaffold__drugtest-any	unseen_both	pathways_regulons	Pathways + regulons	pathways+regulons	46	15	0.4357280239567599	125180.0	3899.0	16188.0	109.0	23.0	23.0	8478627	8478627	1.9934191845049765	0.6291356758143114	0.4461749384047029	0.4357280239567599	0.6447406961960811	0.6015222052916832	0.4061474104182996	0.239067055393586	0.3129770992366412	0.2710743801652892	524	0.5381707661860333	0.20268342151181	0.8098459225854941	0.7428472940365392	0.7749011147069399	2901	0.6543542099711316	0.8221230929767829	0.2427536231884058	0.2827004219409282	0.2612085769980506	474	0.6120416397178847	0.1936357167663057	2.09351193583804	0.6345441067457376	0.4104678663961361	0.4019591292659581	0.6463175595447028	0.6004322306691233	0.396344764774504	0.1799485861182519	0.2644836272040302	0.2141764405915349	1588	0.5523399813671026	0.1490673391273973	0.8063767617738055	0.7624735901186414	0.7838108762843539	12306	0.6416108346724053	0.8469206670480988	0.2114517583408476	0.2044463818657367	0.2078900709219858	2294	0.6073458759678618	0.1930462881480161	original_context		
unseen_both__context-expression_pathways_regulons__seed46__druggroup-scaffold__drugtest-any	unseen_both	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	46	2	0.428974554218446	125180.0	3899.0	16188.0	109.0	23.0	23.0	8752995	8752995	1.2607005406538931	0.5565529622980251	0.4793119919475368	0.428974554218446	0.6058916762375179	0.6476708617760049	0.4187802942641691	0.2555663117134559	0.5038167938931297	0.3391136801541425	524	0.6627577042691546	0.2258223121075985	0.8784530386740331	0.6028955532574974	0.7150449713818479	2901	0.7120248770550408	0.863314986399439	0.1794285714285714	0.3312236286919831	0.2327650111193476	474	0.5682300040038191	0.1672035842854697	1.4218493940390156	0.5777118853471708	0.4076658095796182	0.3880796061946057	0.6189683899432922	0.6004148316382708	0.3769723598590265	0.157345264727815	0.2657430730478589	0.1976580796252927	1588	0.5745269314378385	0.1368028628014839	0.8423570120089559	0.6725987323256948	0.7479667449846377	12306	0.6378627624796607	0.8116871978741877	0.177445652173913	0.2846556233653007	0.2186139939738868	2294	0.5888548009973132	0.1824270189014078	original_context		
